Label,Text,%digits,%max_digit_skip_0,%ascii,length,first_character_ascii,first_character_digit
1,"Số 4, ngách 3/550 đường Bạch Đằng, Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội
",0.06329113924050633,0.10126582278481013,0.4430379746835443,79,1,0
1,"47 Nguyễn Thái Học, Phường Phú Hội, Thành phố Huế, Thừa Thiên - Huế
",0.029411764705882353,0.04411764705882353,0.5147058823529411,68,0,1
1,"6/19/32 Thiên Thai, Phường Thủy Xuân, Thành phố Huế, Thừa Thiên - Huế
",0.07142857142857142,0.11428571428571428,0.5,70,0,1
1,"16/101 Phan Bội Châu, Phường Phước Vĩnh, Thành phố Huế, Thừa Thiên - Huế
",0.0684931506849315,0.0958904109589041,0.4931506849315068,73,0,1
1,"Thửa đất số 67, Tờ bản đồ PL9, Khu tái định cư Thá, Phường Liêm Chính, Thành phố Phủ Lý, Hà Nam
",0.03125,0.0625,0.4583333333333333,96,1,0
1,"Số 65 Lê Lợi, Khu phố 1, Phường 5, Thành phố Đông Hà, Quảng Trị
",0.0625,0.109375,0.4375,64,1,0
1,"Khu phố 3, Phường 2, Thị xã Quảng Trị, Quảng Trị
",0.04081632653061224,0.061224489795918366,0.4897959183673469,49,1,0
1,"Số 5A, Đường số 10, KDC Xây Dựng, Phường Hưng Thạnh, Quận Cái Răng, Cần Thơ
",0.039473684210526314,0.11842105263157894,0.47368421052631576,76,1,0
1,"93/4, Trần Hưng Đạo, Phường An Phú, Quận Ninh Kiều, Cần Thơ
",0.05,0.1,0.48333333333333334,60,0,1
1,"199, Tổ 1, KV2, Lê Hồng Phong, Phường Trà An, Quận Bình Thuỷ, Cần Thơ
",0.07142857142857142,0.2857142857142857,0.4714285714285714,70,0,1
1,"ấp Thới Hòa B, TT Cờ Đỏ, Thị trấn Cờ Đỏ, Huyện Cờ Đỏ, Cần Thơ
",0.0,0.0,0.4032258064516129,62,1,0
1,"ấp Tó, Xã Uy Nỗ, Huyện Đông Anh, Hà Nội
",0.0,0.0,0.45,40,1,0
1,"ấp Bình Chiến (thửa đất số 422 và 415, tờ bản đồ số 65), Thị trấn Bình Đại, Huyện Bình Đại, Bến Tre
",0.08,0.05,0.4,100,1,0
1,"Số 811/1, ấp 1, Xã Sơn Đông, Thành phố Bến Tre, Bến Tre
",0.08928571428571429,0.125,0.4107142857142857,56,1,0
1,"Số 12, hẻm 1/56/10 phố Đại Linh, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội
",0.09210526315789473,0.09210526315789473,0.4473684210526316,76,1,0
1,"Tổ 12, Phường Lê Hồng Phong, Thành phố Quảng Ngãi, Quảng Ngãi
",0.03225806451612903,0.06451612903225806,0.5483870967741935,62,1,0
1,"Thôn Phúc Minh, Xã Hành Thuận, Huyện Nghĩa Hành, Quảng Ngãi
",0.0,0.0,0.6,60,1,0
1,"Số 73, ấp Phú Trị, Xã Phú Tân, Huyện Châu Thành, Hậu Giang
",0.03389830508474576,0.06779661016949153,0.4915254237288136,59,1,0
1,"Số 401, ấp Xáng Mới B, Thị Trấn Rạch Gòi, Huyện Châu Thành A, Hậu Giang
",0.041666666666666664,0.06944444444444445,0.5138888888888888,72,1,0
1,"Đường Đinh Tiên Hoàng, tổ 16, Phường Nghĩa Chánh, Thành phố Quảng Ngãi, Quảng Ngãi
",0.024096385542168676,0.04819277108433735,0.5421686746987951,83,1,0
1,"Thôn Tân Long Trung, Xã Ba Động, Huyện Ba Tơ, Quảng Ngãi
",0.0,0.0,0.5789473684210527,57,1,0
1,"63/13 Trần Cao Vân, Phường 9, Thành Phố Vũng Tàu, Bà Rịa - Vũng Tàu
",0.07352941176470588,0.08823529411764706,0.45588235294117646,68,0,1
1,"Tổ 7, thôn Đông Hải, Xã Tân Hải, Huyện Tân Thành, Bà Rịa - Vũng Tàu
",0.014705882352941176,0.029411764705882353,0.45588235294117646,68,1,0
1,"tổ 1, đường Huỳnh Minh Thạnh, Khu phố Xóm Rẫy, Thị trấn Phước Bửu, Huyện Xuyên Mộc, Bà Rịa - Vũng Tàu
",0.00980392156862745,0.049019607843137254,0.5098039215686274,102,1,0
1,"Tổ 14, Phường Túc Duyên, Thành phố Thái Nguyên, Thái Nguyên
",0.03333333333333333,0.06666666666666667,0.55,60,1,0
1,"An Thành, Xã Thượng Nung, Huyện Võ Nhai, Thái Nguyên
",0.0,0.0,0.6037735849056604,53,1,0
1,"Tổ Dân phố Hợp Thành, Phường Thắng Lợi, Thành phố Sông Công, Thái Nguyên
",0.0,0.0,0.5616438356164384,73,1,0
1,"Số 100 Hùng Vương, Phường An Mỹ, Thành phố Tam Kỳ, Quảng Nam
",0.04918032786885246,0.08196721311475409,0.5081967213114754,61,1,0
1,"Đường Thanh Hóa, Tổ 1, Thôn Phú Bình, Xã Tam Phú, Thành phố Tam Kỳ, Quảng Nam
",0.01282051282051282,0.038461538461538464,0.5256410256410257,78,1,0
1,"Thôn Trung Toàn, Xã Tam Quang, Huyện Núi Thành, Quảng Nam
",0.0,0.0,0.6379310344827587,58,1,0
1,"137B Lê Đình Dương, Phường Tân Thạnh, Thành phố Tam Kỳ, Quảng Nam
",0.045454545454545456,0.13636363636363635,0.5151515151515151,66,0,1
1,"Thôn Thuận An, Xã Duy Nghĩa, Huyện Duy Xuyên, Quảng Nam
",0.0,0.0,0.625,56,1,0
1,"Cụm Công Nghiệp Vĩnh Hòa Hưng Nam, ấp 6, Xã Vĩnh Hòa Hưng Nam, Huyện Gò Quao, Kiên Giang
",0.011235955056179775,0.07865168539325842,0.5730337078651685,89,1,0
1,"Lô A11.2, đường N5, KCN Thành Thành Công, Xã An Hòa, Huyện Trảng Bàng, Tây Ninh
",0.05,0.1,0.5125,80,1,0
1,"Tổ dân phố 2, Phường Đồng Sơn, Thành phố Đồng Hới, Quảng Bình
",0.016129032258064516,0.04838709677419355,0.4838709677419355,62,1,0
1,"Số 26A, ngõ 37, đường Hà Huy Tập, Phường Hà Huy Tập, Thành phố Vinh, Nghệ An
",0.05194805194805195,0.07792207792207792,0.4805194805194805,77,1,0
1,"Số 29, đường Phan Bội Châu, Phường Quán Bàu, Thành phố Vinh, Nghệ An
",0.028985507246376812,0.08695652173913043,0.5217391304347826,69,1,0
1,"Tổ dân phố 6, Phường Him Lam, TP Điện Biên Phủ, Điện Biên
",0.017241379310344827,0.05172413793103448,0.5,58,1,0
1,"Nhà ông Hoàng Mạnh Thăng, thôn 2, Xã Bản Vược, Huyện Bát Xát, Lào Cai
",0.014285714285714285,0.1,0.5142857142857142,70,1,0
1,"Số nhà 064, đường Ngô Quyền, Phường Kim Tân, Thành phố Lào Cai, Lào Cai
",0.041666666666666664,0.09722222222222222,0.5,72,1,0
1,"Rú Mối, Phường Quỳnh Thiện, Thị xã Hoàng Mai, Nghệ An
",0.0,0.0,0.5555555555555556,54,1,0
1,"Tại nhà ông Trần Xuân Hào, tổ dân phố Liên phú, Phường Kỳ Liên, Thị xã Kỳ Anh, Hà Tĩnh
",0.0,0.0,0.4942528735632184,87,1,0
1,"Tại nhà ông Nguyễn Tùng Ninh, tổ dân phố Hoành Nam, Phường Kỳ Liên, Thị xã Kỳ Anh, Hà Tĩnh
",0.0,0.0,0.5384615384615384,91,1,0
1,"Số nhà 57, ngõ 167 Tây Sơn, Phường Quang Trung, Quận Đống đa, Hà Nội
",0.07246376811594203,0.07246376811594203,0.463768115942029,69,1,0
1,"Số 26, ngõ 189 Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội
",0.07142857142857142,0.05714285714285714,0.4857142857142857,70,1,0
1,"Số 4, hẻm 85/28 ngõ Trung Tả, phố Khâm Thiên, Phường Thổ Quan, Quận Đống đa, Hà Nội
",0.05952380952380952,0.05952380952380952,0.4642857142857143,84,1,0
1,"Số 63 phố Vũ Ngọc Phan, Phường Láng Hạ, Quận Đống đa, Hà Nội
",0.03278688524590164,0.03278688524590164,0.45901639344262296,61,1,0
1,"Số 5, khối Bạch Đằng, Phường Vạn Phúc, Quận Hà Đông, Hà Nội
",0.016666666666666666,0.03333333333333333,0.45,60,1,0
1,"43/5B Đông Lân, Xã Bà Điểm, Huyện Hóc Môn, TP Hồ Chí Minh
",0.05172413793103448,0.1206896551724138,0.4482758620689655,58,0,1
1,"45 Đường Số 12, Kp 1, Phường Cát Lái, Quận 2, TP Hồ Chí Minh
",0.09836065573770492,0.14754098360655737,0.4098360655737705,61,0,1
1,"Số nhà 23B, ngõ 40/30, phố Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội
",0.07058823529411765,0.07058823529411765,0.4823529411764706,85,1,0
1,"Tầng 02, số nhà 02, ngõ 325 Kim Ngưu, tổ 24D, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội
",0.09782608695652174,0.05434782608695652,0.45652173913043476,92,1,0
1,"Số nhà 54A phố Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội
",0.025,0.0375,0.575,80,1,0
1,"Số 39C, ngõ 29 đường Khương Hạ, Phường Khương Đình, Quận Thanh Xuân, Hà Nội
",0.05263157894736842,0.06578947368421052,0.4605263157894737,76,1,0
1,"Số 15, ngõ 463 Đội Cấn, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội
",0.07936507936507936,0.07936507936507936,0.4126984126984127,63,1,0
1,"Số 6, ngách 32/2, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội
",0.06896551724137931,0.10344827586206896,0.4482758620689655,58,1,0
1,"Số 4, ngõ 46 Văn Cao, Phường Liễu Giai, Quận Ba Đình, Hà Nội
",0.04918032786885246,0.06557377049180328,0.47540983606557374,61,1,0
1,"Số 92, tổ 6B (tổ mới 1C) đường Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội
",0.043010752688172046,0.06451612903225806,0.4731182795698925,93,1,0
1,"Nhà số 9, ngõ 103/8, tổ 4A, đường Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội
",0.06451612903225806,0.06451612903225806,0.43010752688172044,93,1,0
1,"Số 4, ngõ 2/35, đường Hoàng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội
",0.05263157894736842,0.10526315789473684,0.47368421052631576,76,1,0
1,"Số 2 phố Cửa Bắc, Phường Trúc Bạch, Quận Ba Đình, Hà Nội
",0.017543859649122806,0.017543859649122806,0.47368421052631576,57,1,0
1,"Số 18 ngách 15 ngõ 444 đường Đội Cấn, Phường Cống Vị, Quận Ba Đình, Hà Nội
",0.09333333333333334,0.08,0.4,75,1,0
1,"Số 34B, ngách 7, ngõ 379, phố Đội Cấn, Phường Cống Vị, Quận Ba Đình, Hà Nội
",0.07894736842105263,0.05263157894736842,0.40789473684210525,76,1,0
1,"B2 - TT17, đô thị Văn Quán-Yên Phúc, Phường Phúc La, Quận Hà Đông, Hà Nội
",0.04054054054054054,0.16216216216216217,0.44594594594594594,74,1,0
1,"NV 02-11, số 173 đường Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội
",0.08974358974358974,0.07692307692307693,0.4358974358974359,78,1,0
1,"Số 3, tổ 3, khu 3 Hecta TTTM, Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội
",0.041666666666666664,0.027777777777777776,0.5,72,1,0
1,"Số 66B, tổ 24, ngõ 509 phố Vũ Tông Phan, Phường Khương Đình, Quận Thanh Xuân, Hà Nội
",0.08235294117647059,0.047058823529411764,0.4588235294117647,85,1,0
1,"Số nhà 38, ngách 74, ngõ 143, đường Nguyễn Đức Cảnh, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội
",0.07368421052631578,0.07368421052631578,0.4631578947368421,95,1,0
1,"Số 611, đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội
",0.046875,0.109375,0.5,64,1,0
1,"Tổ dân phố 8, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội
",0.018867924528301886,0.05660377358490566,0.4528301886792453,53,1,0
1,"Số nhà E8, tổ dân phố 9, Phường Vạn Phúc, Quận Hà Đông, Hà Nội
",0.031746031746031744,0.047619047619047616,0.42857142857142855,63,1,0
1,"Số 223, KP 1, Phường Trảng Dài, Thành phố Biên Hoà, Đồng Nai
",0.06557377049180328,0.18032786885245902,0.47540983606557374,61,1,0
1,"Số 3/2, ấp Đồng Nai, Xã Hóa An, Thành phố Biên Hoà, Đồng Nai
",0.03278688524590164,0.08196721311475409,0.45901639344262296,61,1,0
1,"Số 97, đường N9, KP 7, Phường Thống Nhất, Thành phố Biên Hoà, Đồng Nai
",0.056338028169014086,0.1267605633802817,0.4647887323943662,71,1,0
1,"Số 1228/E, ấp Phú Tân, Xã Phú Cường, Huyện Định Quán, Đồng Nai
",0.06349206349206349,0.12698412698412698,0.42857142857142855,63,1,0
1,"Số 260, tổ 8, KP 2, Phường Long Bình Tân, Thành phố Biên Hoà, Đồng Nai
",0.07042253521126761,0.1267605633802817,0.4647887323943662,71,1,0
1,"Số 1273/49/9/37, ấp Hương Phước, Xã Phước Tân, Thành phố Biên Hoà, Đồng Nai
",0.11842105263157894,0.18421052631578946,0.39473684210526316,76,1,0
1,"C7, khu nhà ở Hóa An, đường Nguyễn ái Quốc, Xã Hóa An, Thành phố Biên Hoà, Đồng Nai
",0.011904761904761904,0.023809523809523808,0.5,84,1,0
1,"Số 57, đường Lê Thánh Tông, tổ 23, khu Phước Hải, Thị trấn Long Thành, Huyện Long Thành, Đồng Nai
",0.04081632653061224,0.061224489795918366,0.5102040816326531,98,1,0
1,"Số 17, tổ 28, ấp 3, Xã Hiệp Phước, Huyện Nhơn Trạch, Đồng Nai
",0.08064516129032258,0.0967741935483871,0.41935483870967744,62,1,0
1,"Số 1Tầng 15 Cao ốc Sonadezi, số 1, đường số 1, KCN Biên Hòa, Phường An Bình, Thành phố Biên Hoà, Đồng Nai
",0.04716981132075472,0.0660377358490566,0.5,106,1,0
1,"Số B4, khu dân cư Tân Phong, KP 7, Phường Tân Phong, Thành phố Biên Hoà, Đồng Nai
",0.024390243902439025,0.036585365853658534,0.5365853658536586,82,1,0
1,"Số 53, tổ 13, đường Võ Thị Sáu, khu 12, Xã Long Đức, Huyện Long Thành, Đồng Nai
",0.075,0.0875,0.4375,80,1,0
1,"Tổ 9, ấp Long Phú, Xã Phước Thái, Huyện Long Thành, Đồng Nai
",0.01639344262295082,0.04918032786885246,0.5245901639344263,61,1,0
1,"Số 59/4, ấp Thanh Hóa, Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai
",0.06451612903225806,0.0967741935483871,0.4838709677419355,62,1,0
1,"Số 142/13A, KP 6, Phường Tân Tiến, Thành phố Biên Hoà, Đồng Nai
",0.09375,0.234375,0.453125,64,1,0
1,"Số 235/71, Đường Dương Tử Giang, KP 2, Phường Tân Tiến, Thành phố Biên Hoà, Đồng Nai
",0.07058823529411765,0.11764705882352941,0.4588235294117647,85,1,0
1,"ấp 3, Xã Bình Lợi, Huyện Vĩnh Cửu, Đồng Nai
",0.022727272727272728,0.1590909090909091,0.4772727272727273,44,1,0
1,"SN 11 Nguyễn Tuân, Phường Đông Thọ, Thành phố Thanh Hoá, Thanh Hoá
",0.029850746268656716,0.04477611940298507,0.5671641791044776,67,1,0
1,"SN 123, tiểu khu Vinh Sơn, Thị trấn Hoằng Hóa, Huyện Hoằng Hoá, Thanh Hoá
",0.04054054054054054,0.05405405405405406,0.5675675675675675,74,1,0
1,"Số 04, ngõ 29, đường Lương Chí, khu 6, Thị trấn Tĩnh Gia, Huyện Tĩnh Gia, Thanh Hoá
",0.05952380952380952,0.07142857142857142,0.4880952380952381,84,1,0
1,"Số 09 Hạc Thành, Phường Điện Biên, Thành phố Thanh Hoá, Thanh Hoá
",0.030303030303030304,0.06060606060606061,0.5454545454545454,66,1,0
1,"Khu 2, Thị trấn Sao Vàng, Huyện Thọ Xuân, Thanh Hoá
",0.019230769230769232,0.057692307692307696,0.5769230769230769,52,1,0
1,"Số 99, ngõ 18, phố Định Công Thượng, Phường Định Công, Quận Hoàng Mai, Hà Nội
",0.05128205128205128,0.038461538461538464,0.46153846153846156,78,1,0
1,"Lô 3 C7A, khu đô thị mới Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội
",0.025974025974025976,0.07792207792207792,0.4805194805194805,77,1,0
1,"Số 33, tổ 36, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội
",0.06779661016949153,0.06779661016949153,0.4576271186440678,59,1,0
1,"Số 17A, ngách 108, ngõ 553, đường Giải Phóng, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội
",0.09302325581395349,0.08139534883720931,0.45348837209302323,86,1,0
1,"Số 206, ngõ 54, đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội
",0.06756756756756757,0.08108108108108109,0.4594594594594595,74,1,0
1,"C21, lô 18, Khu đô thị Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội
",0.05333333333333334,0.05333333333333334,0.4533333333333333,75,1,0
1,"35 Đại Cồ Việt, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội
",0.03225806451612903,0.06451612903225806,0.45161290322580644,62,0,1
1,"Tòa nhà Intracom - Lô C2F - Cụm SX TTCN&CNN Cầu Giấy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội
",0.01020408163265306,0.061224489795918366,0.5510204081632653,98,1,0
1,"Thôn Đông Khê, Xã Đan Phượng, Huyện Đan Phượng, Hà Nội
",0.0,0.0,0.4909090909090909,55,1,0
1,"Số 164 ngõ 58 tổ dân phố 9 Mậu Lương, Phường Kiến Hưng, Quận Hà Đông, Hà Nội
",0.07792207792207792,0.03896103896103896,0.4155844155844156,77,1,0
1,"Số ĐG 04/14 TTTM thị trấn Vân Đình, Thị trấn Vân Đình, Huyện ứng Hoà, Hà Nội
",0.05194805194805195,0.12987012987012986,0.45454545454545453,77,1,0
1,"Thôn 9, Xã Phùng Xá, Huyện Thạch Thất, Hà Nội
",0.021739130434782608,0.13043478260869565,0.5,46,1,0
1,"Thôn Quảng Minh, Xã Mỹ Hưng, Huyện Thanh Oai, Hà Nội
",0.0,0.0,0.5849056603773585,53,1,0
1,"Tổ dân phố số 3, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội
",0.017543859649122806,0.05263157894736842,0.45614035087719296,57,1,0
1,"Số 1, ngõ 120 Định Công, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội
",0.057971014492753624,0.07246376811594203,0.4782608695652174,69,1,0
1,"Số 31, ngách 291/44 phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội
",0.08433734939759036,0.07228915662650602,0.5180722891566265,83,1,0
1,"Số 34 LK5 tổng cục 5 BCA, Xã Tân Triều, Huyện Thanh Trì, Hà Nội
",0.0625,0.171875,0.5,64,1,0
1,"Tầng 4 tòa nhà Anh Minh, 36 Hoàng Cầu, Phường ô Chợ Dừa, Quận Đống đa, Hà Nội
",0.038461538461538464,0.038461538461538464,0.47435897435897434,78,1,0
1,"Số 178-180 đường Nguyễn Tuân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội
",0.0821917808219178,0.136986301369863,0.4931506849315068,73,1,0
1,"Số 17, 71/14/3 Hoàng Văn Thái, Phường Khương Trung, Quận Thanh Xuân, Hà Nội
",0.09210526315789473,0.15789473684210525,0.4868421052631579,76,1,0
1,"Tầng 8, tòa nhà Licogi13 đường Khuất Duy Tiến, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội
",0.03333333333333333,0.05555555555555555,0.5555555555555556,90,1,0
1,"Thôn Việt Long, Xã Tản Lĩnh, Huyện Ba Vì, Hà Nội
",0.0,0.0,0.5306122448979592,49,1,0
1,"Thôn Trung, Xã Liên Trung, Huyện Đan Phượng, Hà Nội
",0.0,0.0,0.5769230769230769,52,1,0
1,"Đường 93, Xã Phú Đông, Huyện Ba Vì, Hà Nội
",0.046511627906976744,0.16279069767441862,0.3953488372093023,43,1,0
1,"Số 164, tổ dân phố 3, Phường Đức Thắng, Quận Bắc Từ Liêm, Hà Nội
",0.06153846153846154,0.06153846153846154,0.4153846153846154,65,1,0
1,"Số nhà 5B, đường Cổ Nhuế, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội
",0.028985507246376812,0.08695652173913043,0.43478260869565216,69,1,0
1,"Khu 15, Xã Văn Khê, Huyện Mê Linh, Hà Nội
",0.047619047619047616,0.19047619047619047,0.47619047619047616,42,1,0
1,"Số 230 khu dịch vụ Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội
",0.047619047619047616,0.047619047619047616,0.47619047619047616,63,1,0
1,"Số 106 phố Văn La, Phường Phú La, Quận Hà Đông, Hà Nội
",0.05454545454545454,0.05454545454545454,0.43636363636363634,55,1,0
1,"LK8, Công ty cổ phần thương mại Sông Công, tổ dân phố Hà Trì, Phường Hà Cầu, Quận Hà Đông, Hà Nội
",0.01020408163265306,0.04081632653061224,0.47959183673469385,98,1,0
1,"Nhà A 10 Hoàng Cầu, Tổ 101, Phường ô Chợ Dừa, Quận Đống đa, Hà Nội
",0.07462686567164178,0.07462686567164178,0.40298507462686567,67,1,0
1,"Thôn Phù Dực, Xã Phù Đổng, Huyện Gia Lâm, Hà Nội
",0.0,0.0,0.4897959183673469,49,1,0
1,"169 Doãn Kế Thiện, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội
",0.05172413793103448,0.06896551724137931,0.5,58,0,1
1,"Số nhà 130, phố Hoàng Sâm, tổ 35, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội
",0.0684931506849315,0.0547945205479452,0.4246575342465753,73,1,0
1,"B103-BT1C Khu đô thị Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội
",0.057971014492753624,0.13043478260869565,0.463768115942029,69,1,0
1,"Tầng 9, tòa nhà Machinco, số 444, đường Hoàng Hoa Thám, Phường Thuỵ Khuê, Quận Tây Hồ, Hà Nội
",0.0425531914893617,0.07446808510638298,0.5,94,1,0
1,"Khu 2, Xã Đoàn Tùng, Huyện Thanh Miện, Hải Dương
",0.02040816326530612,0.12244897959183673,0.5306122448979592,49,1,0
1,"Số 36, đường Vương Chiêu, Phường Bình Hàn, Thành phố Hải Dương, Hải Dương
",0.02702702702702703,0.08108108108108109,0.47297297297297297,74,1,0
1,"204 Quang Trung, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng
",0.05,0.06666666666666667,0.5666666666666667,60,0,1
1,"19 An Hải 19, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng
",0.07272727272727272,0.07272727272727272,0.43636363636363634,55,0,1
1,"51 Tố Hữu, Phường Hoà Cường Nam, Quận Hải Châu, Đà Nẵng
",0.03571428571428571,0.125,0.4642857142857143,56,0,1
1,"480 Trưng Nữ Vương, Phường Hoà Thuận Tây, Quận Hải Châu, Đà Nẵng
",0.046153846153846156,0.06153846153846154,0.47692307692307695,65,0,1
1,"35 Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng
",0.03278688524590164,0.04918032786885246,0.47540983606557374,61,0,1
1,"K196/26 Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng
",0.078125,0.109375,0.515625,64,1,0
1,"20 đường Mẹ Hiền, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng
",0.03125,0.078125,0.5,64,0,1
