Label,Text,%digits,%max_digit_skip_0,%ascii,length,first_character_ascii,first_character_digit
0,"Nguyen Hong Duc
",0.0,0.0,0.8125,16,1,0
0,"Trần Phương Hà
",0.0,0.0,0.5333333333333333,15,1,0
0,"Nguyễn Hoàng Thanh
",0.0,0.0,0.7368421052631579,19,1,0
0,"Nguyen nam huy
",0.0,0.0,0.8,15,1,0
0,"Tony Ngo
",0.0,0.0,0.7777777777777778,9,1,0
0,"phan sỹ trung
",0.0,0.0,0.7142857142857143,14,1,0
0,"Danny Tran
",0.0,0.0,0.8181818181818182,11,1,0
0,"Nguyễn Huy Thành
",0.0,0.0,0.7058823529411765,17,1,0
0,"Minh Triet Pham Tran
",0.0,0.0,0.8095238095238095,21,1,0
0,"Trancaovuong
",0.0,0.0,0.9230769230769231,13,1,0
0,"Nguyen thanh Xuan
",0.0,0.0,0.8333333333333334,18,1,0
0,"Tuan Hoang
",0.0,0.0,0.8181818181818182,11,1,0
0,"Đào Thu Huệ
",0.0,0.0,0.5,12,1,0
0,"Tran Anh Dung
",0.0,0.0,0.7857142857142857,14,1,0
0,"PHAN TAN HUNG
",0.0,0.0,0.7857142857142857,14,1,0
0,"Dương Văn Nam
",0.0,0.0,0.5714285714285714,14,1,0
0,"Ngo tung lam
",0.0,0.0,0.7692307692307693,13,1,0
0,"Tran Kim Dung
",0.0,0.0,0.7857142857142857,14,1,0
0,"Nguyễn Ánh Nguyệt
",0.0,0.0,0.6666666666666666,18,1,0
0,"Đinh Hồng Hiệp
",0.0,0.0,0.6,15,1,0
0,"Lê Sơn Anh Hoàng
",0.0,0.0,0.5882352941176471,17,1,0
0,"Nguyễn Đức Phương
",0.0,0.0,0.5555555555555556,18,1,0
0,"Anh Nguyen
",0.0,0.0,0.8181818181818182,11,1,0
0,"Nguyễn Mai Chi
",0.0,0.0,0.7333333333333333,15,1,0
0,"Nguyễn Thị Từ Huy
",0.0,0.0,0.6111111111111112,18,1,0
0,"Nguyễn Phạm Huy Thanh
",0.0,0.0,0.7272727272727273,22,1,0
0,"Trần Ngọc Thạch
",0.0,0.0,0.625,16,1,0
0,"Tran Ho Dung
",0.0,0.0,0.7692307692307693,13,1,0
0,"Le Viet Tuan Anh
",0.0,0.0,0.7647058823529411,17,1,0
0,"Nguyen Hien
",0.0,0.0,0.8333333333333334,12,1,0
0,"Nhật Tuấn
",0.0,0.0,0.6,10,1,0
0,"Bùi Hoàng Vượng
",0.0,0.0,0.5625,16,1,0
0,"NHU MAY
",0.0,0.0,0.75,8,1,0
0,"Võ Duy Mạnh
",0.0,0.0,0.5833333333333334,12,1,0
0,"Nguyễn Quang Huy
",0.0,0.0,0.7647058823529411,17,1,0
0,"Nguyễn Thị Nguyệt
",0.0,0.0,0.6666666666666666,18,1,0
0,"LÊ VĂN DƯƠNG
",0.0,0.0,0.46153846153846156,13,1,0
0,"kevin nguyen
",0.0,0.0,0.8461538461538461,13,1,0
0,"Tran Thi Huong
",0.0,0.0,0.8,15,1,0
0,"PHAM HOANG HUY PHONG
",0.0,0.0,0.8095238095238095,21,1,0
0,"lê Hoa
",0.0,0.0,0.5714285714285714,7,1,0
0,"Matsuda Kimiaki
",0.0,0.0,0.875,16,1,0
0,"Hoàng Văn Nam
",0.0,0.0,0.6428571428571429,14,1,0
0,"Nguyễn Trung Dũng
",0.0,0.0,0.7222222222222222,18,1,0
0,"cao van quang
",0.0,0.0,0.7857142857142857,14,1,0
0,"Helen Tran
",0.0,0.0,0.8181818181818182,11,1,0
0,"tran thanh nhat
",0.0,0.0,0.8125,16,1,0
0,"Nguyễn Đức Chính
",0.0,0.0,0.5882352941176471,17,1,0
0,"Vũ Minh Tấn Tài
",0.0,0.0,0.5625,16,1,0
0,"NGUYEN THI KIM CHI
",0.0,0.0,0.7894736842105263,19,1,0
0,"Nguyen thi Duyen Tu
",0.0,0.0,0.8,20,1,0
0,"Nhuyễn Hữu Tấn Đức
",0.0,0.0,0.5263157894736842,19,1,0
0,"Bui Phan Thien Giang
",0.0,0.0,0.8095238095238095,21,1,0
0,"Nguyễn Đức Hạnh
",0.0,0.0,0.5625,16,1,0
0,"Trần Viết Cường
",0.0,0.0,0.5625,16,1,0
0,"Xuan Huong
",0.0,0.0,0.8181818181818182,11,1,0
0,"Nguyen Tien Dung
",0.0,0.0,0.8235294117647058,17,1,0
0,"Nguyen Tuan Anh
",0.0,0.0,0.8125,16,1,0
0,"Đặng Lâm Đông
",0.0,0.0,0.42857142857142855,14,1,0
0,"NGUYEN THI LAN HUONG
",0.0,0.0,0.8095238095238095,21,1,0
0,"Nguyễn văn hoàng
",0.0,0.0,0.6470588235294118,17,1,0
0,"Le Trung
",0.0,0.0,0.7777777777777778,9,1,0
0,"Huong Tran
",0.0,0.0,0.8181818181818182,11,1,0
0,"Trần Công Tâm
",0.0,0.0,0.5714285714285714,14,1,0
0,"Do van soan
",0.0,0.0,0.75,12,1,0
0,"Bui Viet Ha
",0.0,0.0,0.75,12,1,0
0,"Võ Thị Quỳnh Liên
",0.0,0.0,0.5555555555555556,18,1,0
0,"Cao Xuan Dung
",0.0,0.0,0.7857142857142857,14,1,0
0,"Dinh Tri
",0.0,0.0,0.7777777777777778,9,1,0
0,"Lê Thị Minh Ngọc
",0.0,0.0,0.5882352941176471,17,1,0
0,"Mai Hải Lâm
",0.0,0.0,0.5833333333333334,12,1,0
0,"Nguyễn Quốc Trường
",0.0,0.0,0.631578947368421,19,1,0
0,"Nguyễn Cảnh Hiếu
",0.0,0.0,0.6470588235294118,17,1,0
0,"Doan Gia Huan
",0.0,0.0,0.7857142857142857,14,1,0
0,"Nguyễn Thiếu Gia
",0.0,0.0,0.7058823529411765,17,1,0
0,"LE DANG Hung
",0.0,0.0,0.7692307692307693,13,1,0
0,"nguyễn văn mẫn
",0.0,0.0,0.6,15,1,0
0,"Nguyễn Quang Khuê
",0.0,0.0,0.7222222222222222,18,1,0
0,"Albert Le
",0.0,0.0,0.8,10,1,0
0,"Lê Vũ
",0.0,0.0,0.3333333333333333,6,1,0
0,"nguyen bay giap dan
",0.0,0.0,0.8,20,1,0
0,"PHAM Duy Quang
",0.0,0.0,0.8,15,1,0
0,"Lê Thành Tiến Đạt
",0.0,0.0,0.5,18,1,0
0,"Dang minh
",0.0,0.0,0.8,10,1,0
0,"Cuong Le
",0.0,0.0,0.7777777777777778,9,1,0
0,"Đoàn Nguyễn Ngọc Lân
",0.0,0.0,0.5714285714285714,21,1,0
0,"Tran Trong Nghia
",0.0,0.0,0.8235294117647058,17,1,0
0,"Nguyễn Dương Nguyệt Minh
",0.0,0.0,0.6296296296296297,27,1,0
0,"Tran Thanh Tung
",0.0,0.0,0.8125,16,1,0
0,"Phạm Lưu Bằng
",0.0,0.0,0.5714285714285714,14,1,0
0,"Nguyễn ngọc lai
",0.0,0.0,0.6875,16,1,0
0,"Nguyễn Hùng Lân
",0.0,0.0,0.625,16,1,0
0,"Dương quang Kỳ
",0.0,0.0,0.6,15,1,0
0,"Huy Nguyen
",0.0,0.0,0.8181818181818182,11,1,0
0,"Trần Minh Tiến
",0.0,0.0,0.6666666666666666,15,1,0
0,"Thao Dang
",0.0,0.0,0.8,10,1,0
0,"Trần thị tuyết Cơ
",0.0,0.0,0.5238095238095238,21,1,0
0,"Thanh Phan
",0.0,0.0,0.8181818181818182,11,1,0
0,"Phạm Quang Tú
",0.0,0.0,0.6428571428571429,14,1,0
0,"Hồ Quốc Cường
",0.0,0.0,0.5,14,1,0
0,"TRAN NGHI
",0.0,0.0,0.8,10,1,0
0,"Đoàn Khắc Xuyên
",0.0,0.0,0.5625,16,1,0
0,"Tien Phan
",0.0,0.0,0.8,10,1,0
0,"Pham Phu Quoc, PhD
",0.0,0.0,0.7368421052631579,19,1,0
0,"Dung T Tran
",0.0,0.0,0.75,12,1,0
0,"Nguyễn Thị Thanh Thư
",0.0,0.0,0.6666666666666666,21,1,0
0,"Dinh Tu Hoang
",0.0,0.0,0.7857142857142857,14,1,0
0,"Lê Thị Như Quỳnh
",0.0,0.0,0.5294117647058824,17,1,0
0,"Nguyễn Tuấn Khanh
",0.0,0.0,0.7222222222222222,18,1,0
0,"Trần Thanh Tú
",0.0,0.0,0.6428571428571429,14,1,0
0,"Phan Vu Hong Van Dao
",0.0,0.0,0.7619047619047619,21,1,0
0,"Nguyễn Ngọc Như Quỳnh
",0.0,0.0,0.6363636363636364,22,1,0
0,"Huỳnh Tiên Kha
",0.0,0.0,0.6666666666666666,15,1,0
0,"Nguyen TUYEN
",0.0,0.0,0.8461538461538461,13,1,0
0,"Nguyen Van Khuong
",0.0,0.0,0.8333333333333334,18,1,0
0,"Nguyễn Thị Minh Ánh
",0.0,0.0,0.65,20,1,0
0,"lee nguyen
",0.0,0.0,0.8181818181818182,11,1,0
0,"Phan Thanh Hùng
",0.0,0.0,0.7647058823529411,17,1,0
0,"nguyễn hùng vũ
",0.0,0.0,0.6,15,1,0
0,"Dinh Gam
",0.0,0.0,0.7777777777777778,9,1,0
0,"Trần Đại Nghia
",0.0,0.0,0.6,15,1,0
0,"Nguyen Duc Khuong
",0.0,0.0,0.8333333333333334,18,1,0
0,"Duong Tan Trung
",0.0,0.0,0.8125,16,1,0
0,"Hue Tran Thi
",0.0,0.0,0.7692307692307693,13,1,0
0,"Khuu tien dat
",0.0,0.0,0.7857142857142857,14,1,0
0,"Le Xuan Quynh
",0.0,0.0,0.7857142857142857,14,1,0
0,"Pham Huy Hoang
",0.0,0.0,0.8,15,1,0
0,"Hoàng Thị Hảo
",0.0,0.0,0.5714285714285714,14,1,0
0,"Trinh-Don Nguyen
",0.0,0.0,0.8235294117647058,17,1,0
0,"Nguyen Van Canh
",0.0,0.0,0.8125,16,1,0
0,"Nguyễn Quang Huy
",0.0,0.0,0.7647058823529411,17,1,0
0,"Phan Đắc Lữ
",0.0,0.0,0.5,12,1,0
0,"Tan Le
",0.0,0.0,0.7142857142857143,7,1,0
0,"Lâm Trọng Tân
",0.0,0.0,0.5714285714285714,14,1,0
0,"Lan tran
",0.0,0.0,0.7777777777777778,9,1,0
0,"Phan Thi Lan Phuong
",0.0,0.0,0.8,20,1,0
0,"DANG KHAC THIEU
",0.0,0.0,0.8125,16,1,0
0,"kiêu quốc thư
",0.0,0.0,0.5714285714285714,14,1,0
0,"Phạm Thanh Cao
",0.0,0.0,0.7333333333333333,15,1,0
0,"Ho Thi Thanh Trang
",0.0,0.0,0.7894736842105263,19,1,0
0,"Bao Le
",0.0,0.0,0.7142857142857143,7,1,0
0,"Trần
",0.0,0.0,0.6,5,1,0
0,"nguyễn nam trung
",0.0,0.0,0.7647058823529411,17,1,0
0,"Pham Hung Phong
",0.0,0.0,0.8125,16,1,0
0,"Uy Nguyen
",0.0,0.0,0.8,10,1,0
0,"Timothy T Nguyen
",0.0,0.0,0.8235294117647058,17,1,0
0,"Trần Khắc Bách
",0.0,0.0,0.6,15,1,0
0,"Tam Tam Hoang
",0.0,0.0,0.7857142857142857,14,1,0
0,"dao ba luy
",0.0,0.0,0.7272727272727273,11,1,0
0,"TÔN NỬ THỊ PHƯỢNG
",0.0,0.0,0.5,18,1,0
0,"Trần Văn Sơn
",0.0,0.0,0.5384615384615384,13,1,0
0,"Ivee Bongosia
",0.0,0.0,0.8571428571428571,14,1,0
0,"Phạm Việt Cường
",0.0,0.0,0.5625,16,1,0
0,"Nguyen Quang A
",0.0,0.0,0.8,15,1,0
0,"Cao Xuân Hồng Lĩnh
",0.0,0.0,0.631578947368421,19,1,0
0,"Phạm Cao Huấn
",0.0,0.0,0.6428571428571429,14,1,0
0,"Lê Dũng
",0.0,0.0,0.5,8,1,0
0,"dao xuan tuan
",0.0,0.0,0.7857142857142857,14,1,0
0,"Dang Thi Trung Cang
",0.0,0.0,0.8,20,1,0
0,"Nguyen Thai Linh
",0.0,0.0,0.8235294117647058,17,1,0
0,"Ta Thi Hoai An
",0.0,0.0,0.7333333333333333,15,1,0
0,"Dang Truong Khanh Linh
",0.0,0.0,0.8260869565217391,23,1,0
0,"Thông Hoàng
",0.0,0.0,0.6666666666666666,12,1,0
0,"ĐẶNG DƯƠNG HỮU LỘC
",0.0,0.0,0.47368421052631576,19,1,0
0,"Nguyễn Đạt Sơn
",0.0,0.0,0.5333333333333333,15,1,0
0,"Nguyễn Đình Ấm
",0.0,0.0,0.5333333333333333,15,1,0
0,"Nguyen Thi Thu Trang
",0.0,0.0,0.8095238095238095,21,1,0
0,"Nguyen Ngoc Thang
",0.0,0.0,0.8333333333333334,18,1,0
0,"Nguyễn Hữu Như Bôn
",0.0,0.0,0.5789473684210527,19,1,0
0,"nguyen tien long
",0.0,0.0,0.8235294117647058,17,1,0
0,"Dong Nguyen
",0.0,0.0,0.8333333333333334,12,1,0
0,"Lê Văn Khoa
",0.0,0.0,0.5833333333333334,12,1,0
0,"Trương Từ Huy
",0.0,0.0,0.5714285714285714,14,1,0
0,"Nguyễn Xuân Quy
",0.0,0.0,0.6875,16,1,0
0,"Võ Huỳnh Quang Nguyên
",0.0,0.0,0.6818181818181818,22,1,0
0,"Ngô Quốc Tiến
",0.0,0.0,0.5714285714285714,14,1,0
0,"Tung Huynh
",0.0,0.0,0.8181818181818182,11,1,0
0,"Đao ngoc linh
",0.0,0.0,0.7142857142857143,14,1,0
0,"Lê Xuân Thống
",0.0,0.0,0.5714285714285714,14,1,0
0,"Lê Công Định
",0.0,0.0,0.46153846153846156,13,1,0
0,"Nguyet  Nguyen
",0.0,0.0,0.8,15,1,0
0,"Dương Danh Huy
",0.0,0.0,0.6666666666666666,15,1,0
0,"Lê Quang Tú
",0.0,0.0,0.5833333333333334,12,1,0
0,"Lê Sơn Tùng
",0.0,0.0,0.5,12,1,0
0,"Nguyen Thi Tuyen
",0.0,0.0,0.8235294117647058,17,1,0
0,"Phùng Thanh Tuyến
",0.0,0.0,0.7222222222222222,18,1,0
0,"Vi huu Tran
",0.0,0.0,0.75,12,1,0
0,"Nguyễn Nhật Nam
",0.0,0.0,0.6875,16,1,0
0,"Dao Minh Chau
",0.0,0.0,0.7857142857142857,14,1,0
0,"Nguyễn Bình Nam
",0.0,0.0,0.6666666666666666,18,1,0
0,"Phạm Quốc Hùng
",0.0,0.0,0.6111111111111112,18,1,0
0,"Tạ Mạnh Hưng
",0.0,0.0,0.5384615384615384,13,1,0
0,"Nguyen Si Trieu Chau
",0.0,0.0,0.8095238095238095,21,1,0
0,"Nguyen Ngọc Chau
",0.0,0.0,0.7647058823529411,17,1,0
0,"Lê Đoàn Thể
",0.0,0.0,0.4166666666666667,12,1,0
0,"PHAN MINH TU
",0.0,0.0,0.7692307692307693,13,1,0
0,"Lê Ngọc Mai
",0.0,0.0,0.5833333333333334,12,1,0
0,"Phan Văn Song
",0.0,0.0,0.7142857142857143,14,1,0
0,"Thinh Nguyen
",0.0,0.0,0.8461538461538461,13,1,0
0,"Phạm Ngọc Đăng
",0.0,0.0,0.5333333333333333,15,1,0
0,"Trần Thiên An
",0.0,0.0,0.6428571428571429,14,1,0
0,"Nguyễn Đức Tuấn
",0.0,0.0,0.5625,16,1,0
0,"Lương Thuỳ Linh
",0.0,0.0,0.625,16,1,0
0,"Nguyễn Đức Tuấn
",0.0,0.0,0.5625,16,1,0
0,"Nguyễn Mai Lan
",0.0,0.0,0.7333333333333333,15,1,0
0,"tran duc hanh
",0.0,0.0,0.7857142857142857,14,1,0
0,"Tran Thi To Nga
",0.0,0.0,0.75,16,1,0
0,"võ xuân hùng
",0.0,0.0,0.5384615384615384,13,1,0
0,"Nguyen An Phuong
",0.0,0.0,0.8235294117647058,17,1,0
0,"Vũ Đào Nguyên
",0.0,0.0,0.5,14,1,0
0,"Nguyễn Thành Nhân
",0.0,0.0,0.6666666666666666,18,1,0
0,"Tuyen Le
",0.0,0.0,0.7777777777777778,9,1,0
0,"Thanh Tien Nguyen
",0.0,0.0,0.8333333333333334,18,1,0
0,"Nguyễn Đôn Phước
",0.0,0.0,0.5294117647058824,17,1,0
0,"Nguyễn Hữu Thọ
",0.0,0.0,0.6,15,1,0
0,"tran ngoc danh
",0.0,0.0,0.8,15,1,0
0,"vinhbbui
",0.0,0.0,0.8888888888888888,9,1,0
0,"Trần Bảo Anh
",0.0,0.0,0.6153846153846154,13,1,0
0,"Nguyễn Tuấn Minh
",0.0,0.0,0.7058823529411765,17,1,0
0,"Trần Thị Thảo Trang
",0.0,0.0,0.65,20,1,0
0,"Phạm Trọng Chánh
",0.0,0.0,0.6470588235294118,17,1,0
0,"Điêu Chính Lữ
",0.0,0.0,0.5,14,1,0
0,"Trần Công Khanh
",0.0,0.0,0.6875,16,1,0
0,"Nguyễn Khắc Châu
",0.0,0.0,0.6470588235294118,17,1,0
0,"Nguyen Thanh Trung
",0.0,0.0,0.8421052631578947,19,1,0
0,"Le Hoang Lan
",0.0,0.0,0.7692307692307693,13,1,0
0,"Hoàng Duy Nam
",0.0,0.0,0.7142857142857143,14,1,0
0,"Đặng Quốc Toản
",0.0,0.0,0.5333333333333333,15,1,0
0,"THANG Anh Long
",0.0,0.0,0.8,15,1,0
0,"H.t.Nguyen
",0.0,0.0,0.7272727272727273,11,1,0
0,"Bùi Trân Phượng
",0.0,0.0,0.5625,16,1,0
0,"David Nguyen
",0.0,0.0,0.8461538461538461,13,1,0
0,"Nguyễn Văn Thạnh
",0.0,0.0,0.6470588235294118,17,1,0
0,"Le Cong Son
",0.0,0.0,0.75,12,1,0
0,"Vũ Thị Kim Xuyến
",0.0,0.0,0.5882352941176471,17,1,0
0,"pham, thi my phuong
",0.0,0.0,0.75,20,1,0
0,"Huynh Hai
",0.0,0.0,0.8,10,1,0
0,"Phạm Đắc Hiển
",0.0,0.0,0.5,14,1,0
0,"Lê Quang Tùng
",0.0,0.0,0.6428571428571429,14,1,0
0,"Đào đình Bình
",0.0,0.0,0.42857142857142855,14,1,0
0,"chế vinh
",0.0,0.0,0.6666666666666666,9,1,0
0,"Tran Nam Nguyen
",0.0,0.0,0.8125,16,1,0
0,"Nguyễn Thị Kim Anh
",0.0,0.0,0.6842105263157895,19,1,0
0,"tran xuan hung
",0.0,0.0,0.8,15,1,0
0,"russell hoang tran
",0.0,0.0,0.8421052631578947,19,1,0
0,"Đặng Ngọc Vinh
",0.0,0.0,0.6,15,1,0
0,"Lê Hà
",0.0,0.0,0.3333333333333333,6,1,0
0,"Dinh Van Huong
",0.0,0.0,0.8,15,1,0
0,"TRUONG MINH  THY
",0.0,0.0,0.7647058823529411,17,1,0
0,"Tran Thi Nhu Thuy
",0.0,0.0,0.7777777777777778,18,1,0
0,"Hung Vuong
",0.0,0.0,0.8181818181818182,11,1,0
0,"Ngọc James
",0.0,0.0,0.7272727272727273,11,1,0
0,"Jimmy vu
",0.0,0.0,0.7777777777777778,9,1,0
0,"Tin Trung Bui
",0.0,0.0,0.7857142857142857,14,1,0
0,"Nguyễn Duy Khánh
",0.0,0.0,0.7058823529411765,17,1,0
0,"Phuoc Vinh
",0.0,0.0,0.8181818181818182,11,1,0
0,"Nguyen Phuong Thuy
",0.0,0.0,0.8421052631578947,19,1,0
0,"Anthony Nguyen Ngoc
",0.0,0.0,0.85,20,1,0
0,"Phan Văn Duy
",0.0,0.0,0.6923076923076923,13,1,0
0,"Hoàng An Nhiên
",0.0,0.0,0.6666666666666666,15,1,0
0,"Toan Chieu Luong
",0.0,0.0,0.8235294117647058,17,1,0
0,"Tina Dinh
",0.0,0.0,0.8,10,1,0
0,"Nguyễn thị Huệ
",0.0,0.0,0.6,15,1,0
0,"Nguyễn khánh tiên
",0.0,0.0,0.6666666666666666,18,1,0
0,"Dương Thanh Vũ
",0.0,0.0,0.6,15,1,0
0,"Võ Minh Luân
",0.0,0.0,0.6153846153846154,13,1,0
0,"Nguyễn Thị Hoài Thương
",0.0,0.0,0.6086956521739131,23,1,0
0,"Nguyen Hong Chuong
",0.0,0.0,0.8421052631578947,19,1,0
0,"Nguyen Anh Linh
",0.0,0.0,0.8125,16,1,0
0,"Trịnh Ngọc Huân
",0.0,0.0,0.625,16,1,0
0,"Bui tran dang khoa
",0.0,0.0,0.7894736842105263,19,1,0
0,"Bùi Thị Dung
",0.0,0.0,0.6153846153846154,13,1,0
0,"Nguyễn Thị Hiếu
",0.0,0.0,0.625,16,1,0
0,"NGUYEN QUANG VINH
",0.0,0.0,0.8333333333333334,18,1,0
0,"Phạm Huỳnh Song Toàn
",0.0,0.0,0.6666666666666666,21,1,0
0,"Nguyen Thanh Luan
",0.0,0.0,0.8333333333333334,18,1,0
0,"Cung Đình Long
",0.0,0.0,0.6666666666666666,15,1,0
0,"phạm thanh sơn
",0.0,0.0,0.6666666666666666,15,1,0
