Label,Text,%digits,%max_digit_skip_0,%ascii,length,first_character_ascii,first_character_digit
0,"Mai Thuy Dung
",0.0,0.0,0.7857142857142857,14,1,0
0,"Dang Xuan Chau
",0.0,0.0,0.8,15,1,0
0,"Nguyễn Quốc Chương
",0.0,0.0,0.631578947368421,19,1,0
0,"Nguyen Hoai Tuong
",0.0,0.0,0.8333333333333334,18,1,0
0,"Hoàng Long
",0.0,0.0,0.7272727272727273,11,1,0
0,"NGUYEN HUU LOC
",0.0,0.0,0.8,15,1,0
0,"Nguyễn Mạnh Kim
",0.0,0.0,0.6875,16,1,0
0,"Hoàng Vinh Thăng
",0.0,0.0,0.7058823529411765,17,1,0
0,"Nguyễn Tấn Thành
",0.0,0.0,0.6470588235294118,17,1,0
0,"Lu Tran Diem Trinh
",0.0,0.0,0.7894736842105263,19,1,0
0,"Trần Văn Tính
",0.0,0.0,0.5714285714285714,14,1,0
0,"Nguyễn Ngọc Anh
",0.0,0.0,0.6875,16,1,0
0,"Trần Quốc Lộc
",0.0,0.0,0.5714285714285714,14,1,0
0,"Phạm Đăng Quỳnh
",0.0,0.0,0.5625,16,1,0
0,"lê thúy bảo Nhi
",0.0,0.0,0.5625,16,1,0
0,"Đinh Ngọc Thu
",0.0,0.0,0.6428571428571429,14,1,0
0,"PHAM Ngoc Sang
",0.0,0.0,0.8,15,1,0
0,"Huỳnh Văn Thắng
",0.0,0.0,0.625,16,1,0
0,"Hà Thạch Hương
",0.0,0.0,0.5333333333333333,15,1,0
0,"Bùi Tú Anh
",0.0,0.0,0.5454545454545454,11,1,0
0,"Toai Nguyen
",0.0,0.0,0.8333333333333334,12,1,0
0,"TRINH Viet Nam
",0.0,0.0,0.8,15,1,0
0,"LE HOANG DUY
",0.0,0.0,0.7692307692307693,13,1,0
0,"Quynh Vu
",0.0,0.0,0.7777777777777778,9,1,0
0,"DIEU T. NGUYEN
",0.0,0.0,0.7333333333333333,15,1,0
0,"Nguyen Thai Linh
",0.0,0.0,0.8235294117647058,17,1,0
0,"NGUYEN NGOC HIEN
",0.0,0.0,0.8235294117647058,17,1,0
0,"Hai Tran
",0.0,0.0,0.7777777777777778,9,1,0
0,"Nguyễn Trung Thành
",0.0,0.0,0.7368421052631579,19,1,0
0,"Bao Le
",0.0,0.0,0.7142857142857143,7,1,0
0,"Tung Huynh
",0.0,0.0,0.8181818181818182,11,1,0
0,"Kim Ngan Nguyen
",0.0,0.0,0.8125,16,1,0
0,"Trương Đặng Tuấn Đạt
",0.0,0.0,0.47619047619047616,21,1,0
0,"Trần Thanh Trác
",0.0,0.0,0.6875,16,1,0
0,"nguyễn thanh hà
",0.0,0.0,0.6875,16,1,0
0,"LE DANG Hung
",0.0,0.0,0.7692307692307693,13,1,0
0,"nguyễn văn mẫn
",0.0,0.0,0.6,15,1,0
0,"Tung le phạm
",0.0,0.0,0.6923076923076923,13,1,0
0,"Van Do
",0.0,0.0,0.7142857142857143,7,1,0
0,"Ha Duong Tuong
",0.0,0.0,0.8,15,1,0
0,"Phạm Văn Bình
",0.0,0.0,0.5714285714285714,14,1,0
0,"Hue Tran Thi
",0.0,0.0,0.7692307692307693,13,1,0
0,"Lý Minh Hảo
",0.0,0.0,0.5833333333333334,12,1,0
0,"Minh Tu Huynh
",0.0,0.0,0.7857142857142857,14,1,0
0,"Pham Phu Quoc, PhD
",0.0,0.0,0.7368421052631579,19,1,0
0,"Nguyễn Xuận Liên
",0.0,0.0,0.6470588235294118,17,1,0
0,"Huỳnh Duy Lộc
",0.0,0.0,0.6428571428571429,14,1,0
0,"Khach Do
",0.0,0.0,0.7777777777777778,9,1,0
0,"Lê Bảo
",0.0,0.0,0.42857142857142855,7,1,0
0,"Nguyen Vu Duy Tuan
",0.0,0.0,0.7894736842105263,19,1,0
0,"Nguyễn Văn Thạnh
",0.0,0.0,0.6470588235294118,17,1,0
0,"Vo Thai Minh
",0.0,0.0,0.7692307692307693,13,1,0
0,"Nguyễn Minh Chính
",0.0,0.0,0.7222222222222222,18,1,0
0,"Phạm Trần Đại
",0.0,0.0,0.5,14,1,0
0,"SON T TRAN
",0.0,0.0,0.7272727272727273,11,1,0
0,"Đào Nguyên Ngọc
",0.0,0.0,0.5625,16,1,0
0,"kieu duc long
",0.0,0.0,0.7857142857142857,14,1,0
0,"Hoàng Cường
",0.0,0.0,0.5833333333333334,12,1,0
0,"Nguyen Trung Hieu
",0.0,0.0,0.8333333333333334,18,1,0
0,"Henry Vo
",0.0,0.0,0.7777777777777778,9,1,0
0,"Xuân Phạm
",0.0,0.0,0.6,10,1,0
0,"Nguyễn Thế Dũng
",0.0,0.0,0.625,16,1,0
0,"Huynh Quoc Thang
",0.0,0.0,0.8235294117647058,17,1,0
0,"Hung Quoc Nguyen
",0.0,0.0,0.8235294117647058,17,1,0
0,"tran thanh nhat
",0.0,0.0,0.8125,16,1,0
0,"Vu D. Le
",0.0,0.0,0.5555555555555556,9,1,0
0,"Quach Hoang Minh
",0.0,0.0,0.8235294117647058,17,1,0
0,"Tran Kim Dung
",0.0,0.0,0.7857142857142857,14,1,0
0,"Trần Ngọc Thạch
",0.0,0.0,0.625,16,1,0
0,"Hung Q. Ngo
",0.0,0.0,0.6666666666666666,12,1,0
0,"SON DAO
",0.0,0.0,0.75,8,1,0
0,"Melisa Tram
",0.0,0.0,0.8333333333333334,12,1,0
0,"Ryan Nguyen
",0.0,0.0,0.8333333333333334,12,1,0
0,"Steven huynh
",0.0,0.0,0.8461538461538461,13,1,0
0,"Lê Kim Hưng
",0.0,0.0,0.5833333333333334,12,1,0
0,"Võ Văn Long
",0.0,0.0,0.5833333333333334,12,1,0
0,"HA Duy Long
",0.0,0.0,0.75,12,1,0
0,"Hoang Ngoc Cam
",0.0,0.0,0.8,15,1,0
0,"Bang C. Dinh
",0.0,0.0,0.6923076923076923,13,1,0
0,"Nguyen Nguyen
",0.0,0.0,0.8571428571428571,14,1,0
0,"Văn Ngọc Thành
",0.0,0.0,0.6,15,1,0
0,"Vi Hue
",0.0,0.0,0.7142857142857143,7,1,0
0,"Tran Thi Huong
",0.0,0.0,0.8,15,1,0
0,"Paul Dau
",0.0,0.0,0.7777777777777778,9,1,0
0,"Đinh Văn Hải
",0.0,0.0,0.5384615384615384,13,1,0
0,"Nguyễn Trọng Thủy
",0.0,0.0,0.6666666666666666,18,1,0
0,"Phạm Trần Tùng
",0.0,0.0,0.6,15,1,0
0,"Nguyen Jung
",0.0,0.0,0.8333333333333334,12,1,0
0,"Long Nguyen
",0.0,0.0,0.8333333333333334,12,1,0
0,"Tai Le
",0.0,0.0,0.7142857142857143,7,1,0
0,"Nghi Nguyen
",0.0,0.0,0.8333333333333334,12,1,0
0,"Le Trung
",0.0,0.0,0.7777777777777778,9,1,0
0,"Binh Phu Nguyen
",0.0,0.0,0.8125,16,1,0
0,"Ngô Bảo Châu
",0.0,0.0,0.5384615384615384,13,1,0
0,"Tan Le
",0.0,0.0,0.7142857142857143,7,1,0
0,"Nguyễn Hữu Viện
",0.0,0.0,0.625,16,1,0
0,"Dang Binh
",0.0,0.0,0.8,10,1,0
0,"nguyenthoiday
",0.0,0.0,0.9285714285714286,14,1,0
0,"Son Nguyen
",0.0,0.0,0.8181818181818182,11,1,0
0,"Phạm Cường
",0.0,0.0,0.5454545454545454,11,1,0
0,"Huy Trần
",0.0,0.0,0.6666666666666666,9,1,0
0,"Le Thuan
",0.0,0.0,0.7777777777777778,9,1,0
0,"Nguyen Ba Phuong
",0.0,0.0,0.8235294117647058,17,1,0
0,"Nguyễn trọng Bình Ph.D.
",0.0,0.0,0.625,24,1,0
0,"Thai Phu NGUYEN
",0.0,0.0,0.8125,16,1,0
0,"Nguyễn Duy Vinh
",0.0,0.0,0.75,16,1,0
0,"Duc Hoang
",0.0,0.0,0.8,10,1,0
0,"Ngo Hoang Minh
",0.0,0.0,0.8,15,1,0
0,"Luu Hong Thang
",0.0,0.0,0.8,15,1,0
0,"Vi huu Tran
",0.0,0.0,0.75,12,1,0
0,"võ xuân hùng
",0.0,0.0,0.5384615384615384,13,1,0
0,"TRAN MINH VY
",0.0,0.0,0.7692307692307693,13,1,0
0,"Huynh Hai Nam
",0.0,0.0,0.7857142857142857,14,1,0
0,"Nguyễn Phương Tùng
",0.0,0.0,0.631578947368421,19,1,0
0,"hôanng  quang  mjnh
",0.0,0.0,0.7,20,1,0
0,"Nguyễn Quốc Phương
",0.0,0.0,0.631578947368421,19,1,0
0,"Hoang Dang
",0.0,0.0,0.8181818181818182,11,1,0
0,"NGUYEN Duc Hai
",0.0,0.0,0.8,15,1,0
0,"Nguyen Tuan Khanh
",0.0,0.0,0.8333333333333334,18,1,0
0,"Nguyen-Trong  Hoàng
",0.0,0.0,0.75,20,1,0
0,"Phùng Hoài Ngọc
",0.0,0.0,0.6842105263157895,19,1,0
0,"Phạm Thanh Lâm
",0.0,0.0,0.6666666666666666,15,1,0
0,"Phùng Hoài Ngọc
",0.0,0.0,0.6842105263157895,19,1,0
0,"Phạm Quốc Đạt
",0.0,0.0,0.5,14,1,0
0,"Tran Ngoc Thuan-An
",0.0,0.0,0.7894736842105263,19,1,0
0,"TIM PHAM
",0.0,0.0,0.7777777777777778,9,1,0
0,"Nguyễn Mai Chi
",0.0,0.0,0.7333333333333333,15,1,0
0,"Van Nguyen
",0.0,0.0,0.8181818181818182,11,1,0
0,"Dinh Duy kỳ
",0.0,0.0,0.6666666666666666,12,1,0
0,"Nguyen The Thinh
",0.0,0.0,0.8235294117647058,17,1,0
0,"Huong Tran
",0.0,0.0,0.8181818181818182,11,1,0
0,"Tống Hoàng Nhân
",0.0,0.0,0.625,16,1,0
0,"Anh T Nguyen
",0.0,0.0,0.7692307692307693,13,1,0
0,"Nguyễn Thị Hải
",0.0,0.0,0.6,15,1,0
0,"Nguyễn Xuân Thọ
",0.0,0.0,0.625,16,1,0
0,"Nguyễn Thanh Hà
",0.0,0.0,0.6875,16,1,0
0,"NGUYEN Phuong
",0.0,0.0,0.8571428571428571,14,1,0
0,"Hanh
",0.0,0.0,0.8,5,1,0
0,"HÀ NGUYỄN QUỐC HÙNG
",0.0,0.0,0.5833333333333334,24,1,0
0,"Phùng Hữu Phú
",0.0,0.0,0.5714285714285714,14,1,0
0,"Nguyen Thi Kim Lan
",0.0,0.0,0.7894736842105263,19,1,0
0,"Đỗ Xuan lộc
",0.0,0.0,0.5,12,1,0
0,"Trương Anh VŨ
",0.0,0.0,0.5714285714285714,14,1,0
0,"Nguyễn Phúc
",0.0,0.0,0.6666666666666666,12,1,0
0,"Đỗ xuân lộc
",0.0,0.0,0.4166666666666667,12,1,0
0,"Toan Dam
",0.0,0.0,0.7777777777777778,9,1,0
0,"Phat Nguyen
",0.0,0.0,0.8333333333333334,12,1,0
0,"qui thai
",0.0,0.0,0.7777777777777778,9,1,0
0,"Dang Thi Thanh Phuong
",0.0,0.0,0.8181818181818182,22,1,0
0,"Phạm Hùng
",0.0,0.0,0.6,10,1,0
0,"Trần Cao Sơn
",0.0,0.0,0.6153846153846154,13,1,0
0,"Tony Ngo
",0.0,0.0,0.7777777777777778,9,1,0
0,"Mai The Tai
",0.0,0.0,0.75,12,1,0
0,"NGHIÊM VIỆT ANH
",0.0,0.0,0.6875,16,1,0
0,"Trần khoản
",0.0,0.0,0.6363636363636364,11,1,0
0,"Tina Dinh
",0.0,0.0,0.8,10,1,0
0,"T. V. Vu
",0.0,0.0,0.4444444444444444,9,1,0
0,"Huynh Dung
",0.0,0.0,0.8181818181818182,11,1,0
0,"Nguyenquangchu
",0.0,0.0,0.9333333333333333,15,1,0
0,"Trịnh Dzương Minh
",0.0,0.0,0.6666666666666666,18,1,0
0,"PHAM Duy Quang
",0.0,0.0,0.8,15,1,0
0,"Trịnh Liên Minh
",0.0,0.0,0.6875,16,1,0
0,"Thân Nguyễn Vĩnh Hào
",0.0,0.0,0.6190476190476191,21,1,0
0,"nguyễn văn  Đức
",0.0,0.0,0.5,16,1,0
0,"Nguyễn Thành Trung
",0.0,0.0,0.7368421052631579,19,1,0
0,"Vũ ngọc Trụ
",0.0,0.0,0.5,12,1,0
0,"Nguyenquangchu
",0.0,0.0,0.9333333333333333,15,1,0
0,"Thanh Binh Trinh
",0.0,0.0,0.8235294117647058,17,1,0
0,"Phan Phan Hoang
",0.0,0.0,0.8125,16,1,0
0,"Cuong Le
",0.0,0.0,0.7777777777777778,9,1,0
0,"vu hong cuong
",0.0,0.0,0.7857142857142857,14,1,0
0,"Dung Hong
",0.0,0.0,0.8,10,1,0
0,"Nguyen Quoc Bao
",0.0,0.0,0.8125,16,1,0
0,"Bui van Khanh
",0.0,0.0,0.7857142857142857,14,1,0
0,"Pham P. Long
",0.0,0.0,0.6923076923076923,13,1,0
0,"Phan Dương Hiệu
",0.0,0.0,0.625,16,1,0
0,"Dinh van Kiem
",0.0,0.0,0.7857142857142857,14,1,0
0,"NGO Thu Lan
",0.0,0.0,0.75,12,1,0
0,"Nguyen Huu Thai
",0.0,0.0,0.8125,16,1,0
0,"Ho Van Quan
",0.0,0.0,0.75,12,1,0
0,"Ngo Thi Cam Tu
",0.0,0.0,0.7333333333333333,15,1,0
0,"Khoi Tran Nguyen
",0.0,0.0,0.8235294117647058,17,1,0
0,"Nguyen Cao Hoang Minh
",0.0,0.0,0.8181818181818182,22,1,0
0,"Le Thanh Tuan
",0.0,0.0,0.7857142857142857,14,1,0
0,"Phạm Duy Hiển
",0.0,0.0,0.6428571428571429,14,1,0
0,"nguyen anh son
",0.0,0.0,0.8,15,1,0
0,"Lê Hồng Hà
",0.0,0.0,0.45454545454545453,11,1,0
0,"Long Hoang
",0.0,0.0,0.8181818181818182,11,1,0
0,"Lê Quang Tú
",0.0,0.0,0.5833333333333334,12,1,0
0,"Nguyen Van Thanh
",0.0,0.0,0.8235294117647058,17,1,0
0,"Lam LE
",0.0,0.0,0.7142857142857143,7,1,0
0,"Đào đình Bình
",0.0,0.0,0.42857142857142855,14,1,0
0,"Nguyễn Hiền Trí
",0.0,0.0,0.625,16,1,0
0,"huu ucmasvungtau
",0.0,0.0,0.8823529411764706,17,1,0
0,"Nguyễn trut Đĩnh
",0.0,0.0,0.6470588235294118,17,1,0
0,"Dao Trung Kien
",0.0,0.0,0.8,15,1,0
0,"Duong Vu
",0.0,0.0,0.7777777777777778,9,1,0
0,"Tinh Nguyen
",0.0,0.0,0.8333333333333334,12,1,0
0,"Khoi M. Tran
",0.0,0.0,0.6923076923076923,13,1,0
0,"Vũ Thu Bồn
",0.0,0.0,0.5454545454545454,11,1,0
0,"Dao Tan Anh Truc
",0.0,0.0,0.7647058823529411,17,1,0
0,"Hien Bui
",0.0,0.0,0.7777777777777778,9,1,0
0,"Bùi Văn Hùng
",0.0,0.0,0.5384615384615384,13,1,0
0,"Nguyen Khanh Dương
",0.0,0.0,0.7368421052631579,19,1,0
0,"Nguyễn Khánh Hưng
",0.0,0.0,0.6666666666666666,18,1,0
0,"Nguyen Van Quang
",0.0,0.0,0.8235294117647058,17,1,0
0,"Nguyen Dinh Lung
",0.0,0.0,0.8235294117647058,17,1,0
0,"Hoàng Đức
",0.0,0.0,0.5,10,1,0
0,"Đinh Hoàng Thắng
",0.0,0.0,0.6470588235294118,17,1,0
0,"Nguyễn thị Thanh Hà
",0.0,0.0,0.65,20,1,0
0,"Ngoc Chau Tran
",0.0,0.0,0.8,15,1,0
0,"Nguyen Nhut Minh
",0.0,0.0,0.8235294117647058,17,1,0
0,"Mai Hoang
",0.0,0.0,0.8,10,1,0
0,"phan tran tuan anh
",0.0,0.0,0.7894736842105263,19,1,0
0,"Trần minh Thảo
",0.0,0.0,0.6666666666666666,15,1,0
0,"Tô Oanh
",0.0,0.0,0.625,8,1,0
0,"DAO, MiCHAEL
",0.0,0.0,0.7692307692307693,13,1,0
0,"Trương K. Ngọc
",0.0,0.0,0.5333333333333333,15,1,0
0,"Le xuan Quang
",0.0,0.0,0.7857142857142857,14,1,0
0,"DAO, MiCHAEL
",0.0,0.0,0.7692307692307693,13,1,0
0,"Ngo Viet Hung Nguyen
",0.0,0.0,0.8095238095238095,21,1,0
0,"Văn Ngọc Trà
",0.0,0.0,0.5384615384615384,13,1,0
0,"Nguyễn Quang Nhàn
",0.0,0.0,0.7222222222222222,18,1,0
0,"DOAN Thi Thanh Minh
",0.0,0.0,0.8,20,1,0
0,"Dương Văn Tú
",0.0,0.0,0.46153846153846156,13,1,0
0,"Nguyễn ngọc lai
",0.0,0.0,0.6875,16,1,0
0,"Trịnh Minh Đức
",0.0,0.0,0.6,15,1,0
0,"Minh Thanh
",0.0,0.0,0.8181818181818182,11,1,0
0,"ĐỖ TOÀN QUYỀN
",0.0,0.0,0.5,14,1,0
0,"VO THANH TUOI
",0.0,0.0,0.7857142857142857,14,1,0
0,"Khoi NGUYEN HUY
",0.0,0.0,0.8125,16,1,0
0,"Nguyễn Phương Hoàn
",0.0,0.0,0.631578947368421,19,1,0
0,"Anh Nguyen
",0.0,0.0,0.8181818181818182,11,1,0
0,"Bui Phan Thien Giang
",0.0,0.0,0.8095238095238095,21,1,0
0,"Lý Quang Huy
",0.0,0.0,0.6923076923076923,13,1,0
0,"J. Nguyen
",0.0,0.0,0.7,10,1,0
0,"Dan Nguyen
",0.0,0.0,0.8181818181818182,11,1,0
0,"Nguyễn Duy Tư
",0.0,0.0,0.6428571428571429,14,1,0
0,"Nguyễn thanh phong
",0.0,0.0,0.7894736842105263,19,1,0
0,"Chung thanh tran
",0.0,0.0,0.8235294117647058,17,1,0
0,"PHAN ANH KY
",0.0,0.0,0.75,12,1,0
0,"Chung thanh tran
",0.0,0.0,0.8235294117647058,17,1,0
0,"Luong Cong Trung
",0.0,0.0,0.8235294117647058,17,1,0
0,"Phan Văn Song
",0.0,0.0,0.7142857142857143,14,1,0
0,"Nguyễn Đức Hòa
",0.0,0.0,0.5333333333333333,15,1,0
0,"Kim Dao
",0.0,0.0,0.75,8,1,0
0,"Nguen GiaoThuy
",0.0,0.0,0.8666666666666667,15,1,0
0,"Tran van Tan
",0.0,0.0,0.7692307692307693,13,1,0
0,"Son Van Vu
",0.0,0.0,0.7272727272727273,11,1,0
0,"Tran quoc Thai
",0.0,0.0,0.8,15,1,0
0,"TRUONG MINH  THY
",0.0,0.0,0.7647058823529411,17,1,0
0,"Trinh-Don Nguyen
",0.0,0.0,0.8235294117647058,17,1,0
0,"Nguyễn Đức Toản
",0.0,0.0,0.5555555555555556,18,1,0
0,"Nguyễn Hồ Nhật Thành
",0.0,0.0,0.6190476190476191,21,1,0
0,"Ha Viet Hai
",0.0,0.0,0.75,12,1,0
0,"Đỗ thái Phục
",0.0,0.0,0.46153846153846156,13,1,0
0,"Huynh Ngoc Tien
",0.0,0.0,0.8125,16,1,0
0,"Luật Sư Nguyễn Văn Tấu
",0.0,0.0,0.5652173913043478,23,1,0
0,"Nguyễn Thủy
",0.0,0.0,0.6666666666666666,12,1,0
0,"LƯU Duy Hảo
",0.0,0.0,0.5833333333333334,12,1,0
0,"Nguyễn Văn Đảng
",0.0,0.0,0.5625,16,1,0
0,"Hoàng Hùng
",0.0,0.0,0.6363636363636364,11,1,0
0,"Nguyen Thi Thao
",0.0,0.0,0.8125,16,1,0
0,"Phạm xuân Tỷ
",0.0,0.0,0.5384615384615384,13,1,0
0,"HUYNH CONG THUAN
",0.0,0.0,0.8235294117647058,17,1,0
0,"Lê văn Oánh
",0.0,0.0,0.5,12,1,0
0,"Phạm Ngọc Tỉnh
",0.0,0.0,0.6,15,1,0
0,"Lê Công Định
",0.0,0.0,0.46153846153846156,13,1,0
0,"Đặng Quốc Toản
",0.0,0.0,0.5333333333333333,15,1,0
0,"Nguyễn Phước Trung Bảo
",0.0,0.0,0.6521739130434783,23,1,0
0,"Nguyễn Hùng Lân
",0.0,0.0,0.625,16,1,0
0,"nguyen thi truc phuong
",0.0,0.0,0.8260869565217391,23,1,0
0,"Nguyễn Văn QUảng
",0.0,0.0,0.6470588235294118,17,1,0
0,"Nguyễn Thanh Bình
",0.0,0.0,0.7222222222222222,18,1,0
0,"TRẦN QUỐC HÙNG
",0.0,0.0,0.6,15,1,0
0,"DO HUU HAI
",0.0,0.0,0.7272727272727273,11,1,0
0,"Nguyễn Thị Tú Anh
",0.0,0.0,0.6111111111111112,18,1,0
0,"Phan Thành
",0.0,0.0,0.7272727272727273,11,1,0
0,"Phan Bình Lâm
",0.0,0.0,0.6428571428571429,14,1,0
0,"Nguyen Huong Dao
",0.0,0.0,0.8235294117647058,17,1,0
0,"Lê thanh phương
",0.0,0.0,0.625,16,1,0
0,"Đỗ Thanh Dương
",0.0,0.0,0.5333333333333333,15,1,0
0,"Pham Son
",0.0,0.0,0.7777777777777778,9,1,0
0,"Phan Thế Vấn
",0.0,0.0,0.6153846153846154,13,1,0
0,"Nguyễn Công Tâm
",0.0,0.0,0.625,16,1,0
0,"Trần Chí Hùng
",0.0,0.0,0.5714285714285714,14,1,0
0,"NGUYEN TAM HA
",0.0,0.0,0.7857142857142857,14,1,0
0,"Phạm Hữu Bốn
",0.0,0.0,0.5384615384615384,13,1,0
0,"Le Thi Ha Nhi
",0.0,0.0,0.7142857142857143,14,1,0
0,"PHUNG anh Tuấn
",0.0,0.0,0.7333333333333333,15,1,0
0,"Minh Tran
",0.0,0.0,0.8,10,1,0
0,"charlie.l.dang
",0.0,0.0,0.8,15,1,0
0,"ANVAN HUYNH
",0.0,0.0,0.8333333333333334,12,1,0
0,"Thao tran
",0.0,0.0,0.8,10,1,0
0,"lê minh trung
",0.0,0.0,0.7142857142857143,14,1,0
0,"Nguyễn văn hoàng
",0.0,0.0,0.6470588235294118,17,1,0
0,"Lê Nguyên Long
",0.0,0.0,0.6666666666666666,15,1,0
0,"NGUYEN NGOC SON
",0.0,0.0,0.8125,16,1,0
0,"Đinh Hùng
",0.0,0.0,0.6,10,1,0
0,"Nguyễn Phan Thy
",0.0,0.0,0.75,16,1,0
0,"Thành Nam
",0.0,0.0,0.7,10,1,0
0,"Trịnh Hữu Long
",0.0,0.0,0.6470588235294118,17,1,0
0,"Nguyễn Đình Ấm
",0.0,0.0,0.5333333333333333,15,1,0
0,"Nguyễn văn Lịch
",0.0,0.0,0.625,16,1,0
0,"hồ vũ tài dương
",0.0,0.0,0.47368421052631576,19,1,0
0,"Trịnh Gia Kiệt
",0.0,0.0,0.6666666666666666,15,1,0
0,"Lê Văn Hậu
",0.0,0.0,0.45454545454545453,11,1,0
0,"Huy Duc
",0.0,0.0,0.75,8,1,0
0,"Nguyễn Hùng
",0.0,0.0,0.6666666666666666,12,1,0
0,"Vũ Quảng Bình
",0.0,0.0,0.5714285714285714,14,1,0
0,"Khanh C Vu
",0.0,0.0,0.7272727272727273,11,1,0
0,"Vũ Thế Cường
",0.0,0.0,0.4375,16,1,0
0,"Tuyen N. Huynh
",0.0,0.0,0.7333333333333333,15,1,0
0,"Đoàn công Nghị
",0.0,0.0,0.5333333333333333,15,1,0
0,"Nguyễn Quang
",0.0,0.0,0.7692307692307693,13,1,0
0,"nguyễn văn long
",0.0,0.0,0.6875,16,1,0
0,"Lê Vũ
",0.0,0.0,0.3333333333333333,6,1,0
0,"Khiêm
",0.0,0.0,0.6666666666666666,6,1,0
0,"Khuong Huynh
",0.0,0.0,0.8461538461538461,13,1,0
0,"Trần Tất Đạt
",0.0,0.0,0.46153846153846156,13,1,0
0,"Pham Nguyet Nga
",0.0,0.0,0.8125,16,1,0
0,"Nguyễn Trang Kiều
",0.0,0.0,0.7222222222222222,18,1,0
0,"Lê Ánh Tuyết
",0.0,0.0,0.5384615384615384,13,1,0
0,"nguyễn thanh tuấn
",0.0,0.0,0.7222222222222222,18,1,0
0,"nguyễn châu thuận
",0.0,0.0,0.6666666666666666,18,1,0
0,"Nguyễn Bình Minh
",0.0,0.0,0.7058823529411765,17,1,0
0,"Nguyễn khánh tiên
",0.0,0.0,0.6666666666666666,18,1,0
0,"Phung Thi Huyen Trang
",0.0,0.0,0.8181818181818182,22,1,0
0,"bùi quang huỳnh
",0.0,0.0,0.6875,16,1,0
0,"Lê văn Minh
",0.0,0.0,0.5833333333333334,12,1,0
0,"Trương Tấn
",0.0,0.0,0.5454545454545454,11,1,0
0,"TRI LE
",0.0,0.0,0.7142857142857143,7,1,0
0,"Lê Tiến Đạt
",0.0,0.0,0.4166666666666667,12,1,0
0,"Trần Văn Việt
",0.0,0.0,0.5714285714285714,14,1,0
0,"Nguyễn Thị Ngọc Hiếu
",0.0,0.0,0.6,25,1,0
0,"TRAN THANH NHAT
",0.0,0.0,0.8125,16,1,0
0,"Vu Huy Son
",0.0,0.0,0.7272727272727273,11,1,0
0,"Nguyen Diep Phuong
",0.0,0.0,0.8421052631578947,19,1,0
0,"Lê Xuân Thống
",0.0,0.0,0.5714285714285714,14,1,0
0,"Nguyễn Duy Khánh
",0.0,0.0,0.7058823529411765,17,1,0
0,"Tien Phan
",0.0,0.0,0.8,10,1,0
0,"Trương Ngọc Quý
",0.0,0.0,0.5625,16,1,0
0,"Hoàng Thị Hảo
",0.0,0.0,0.5714285714285714,14,1,0
0,"Phạm Vũ Hiệp
",0.0,0.0,0.5384615384615384,13,1,0
0,"Phuong Tran
",0.0,0.0,0.8333333333333334,12,1,0
0,"Nguyễn Khắc Bình
",0.0,0.0,0.6470588235294118,17,1,0
0,"nguyen tran hong huan
",0.0,0.0,0.8181818181818182,22,1,0
0,"Hoàng Công Thủy
",0.0,0.0,0.625,16,1,0
0,"Bùi Quang Minh
",0.0,0.0,0.7333333333333333,15,1,0
